the state safe roads act is only a few days old but it already facing a challenge the man who directed the successful effort last election to get the mandatory seat belt law stripped from the law books >brth is now vying to try to repeal part of this law	0 1 1 1 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 1 1 0 0 1 0 0 1 0 1 0 0 1 0
to those who know each school best teachers parents and students	0 1 0 1 1 0 1 1 1 0 1
three of them are these students at saint margaret hospital alternative school for pregnant teens	1 0 1 0 0 1 0 1 1 1 1 1 0 1 1
by the former us attorney	1 0 0 1 0
people will get used to the idea	1 0 0 1 0 0 0
and for a safe place to get birth control	0 0 0 1 1 0 0 1 1
the description conjures up images of big brother watching	0 1 0 0 1 0 1 1 0
to be of special concern threatened or endangered	0 1 0 1 1 1 0 1
grilsh says he a product of the hearing world	1 0 1 0 1 0 0 1 0
new prisons in massachusetts would no longer have to be adorned with art work under a bill expected to clear beacon hill	1 1 0 1 1 1 0 1 0 0 1 0 1 0 0 0 1 1 0 1 0 1
but state officials are convinced that a problem	0 1 1 0 1 1 0 1
for wbur im margo melnicove	0 1 1 0 1
and many lawyers say that despite dukakis promise to keep the judiciary above the political fray it unlikely dukakis will choose a king appointee	0 1 1 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 1 0 0 0 1 0
say only the most desperate apply for public assistance and without it theyll be hungry and homeless	0 1 0 0 1 1 0 1 1 0 1 0 0 0 1 0 1
says travinsky is harshbarger claim that he the more qualified candidate	1 0 1 0 1 1 0 1 0 0 1
wbur margo melnicove reports	1 0 1 1
manley says one potential problem with going to the voters has already been experienced in california where conflicting ballot measures have been passed on several occasions leaving the courts to work out the mess to try and head off that problem here secretary of state michael conley wants the conflicting questions to be grouped together on the ballot with only the biggest vote getter passing into law	1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 1
computer sales are <UNK> and there a fundamental change in the <UNK> of the computer industry	1 0 0 1 1 1 0 1 1 0 0 1 0 0 1 0
egan resigned his <UNK> as council director last <UNK> after <UNK> training <UNK> were <UNK> for the death of one cadet and the <UNK> of several others	1 1 0 1 0 0 1 1 1 0 1 1 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1
well now they could lose it for as many as ninety	1 1 0 0 1 0 0 0 1 0 1
admirers give hennessy much of the credit for sweeping court reform that began a decade ago and for last year legislative approval of thirty-five new judgeships and three hundred million dollars to restore crumbling court houses	1 1 1 1 0 0 1 0 1 1 0 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 0
for wbur im andy bowers	0 1 1 1 1
prothro-stith points out that if school based clinics were established parental permission would be required for students to receive each service offered and that birth control would be only part of a comprehensive program	1 0 1 0 1 1 0 1 1 1 1 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1
travinsky says another problem for harshbarger is that he and shannon are cut from the same ideological cloth providing little reason for people to switch their votes	1 1 1 0 0 1 0 0 1 0 1 0 1 0 0 1 1 1 1 1 1 0 1 0 1 0 1
will make an alarming situation much worse	0 0 0 1 1 1 1
the massachusetts supreme court has ruled that if a fetus is viable it considered a person under the motor vehicle homicide law	0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 1 1 0
and that just at your arraignment	0 0 1 0 0 1
scott harshbarger says he <UNK> hell <UNK> enough convention <UNK> to secure a place on the primary ballot so between now and <UNK> election harshbarger says hell put all his resources into distinguishing himself	0 1 1 1 1 0 1 1 1 0 0 1 0 1 0 0 1 1 0 0 1 0 1 1 1 1 0 0 1 0 1 0 1 1
wants harshbarger to drop the homicide charge against levy	1 1 0 1 0 1 0 0 1
john tarantino is a providence attorney who specializes in drunken driving cases	1 1 0 0 1 1 0 1 0 1 1 1
like other late deafened adults grilsh loss isolated him	0 1 1 1 1 1 1 1 1
and three hundred million dollars to restore crumbling court houses	0 0 1 1 1 0 1 1 1 0
on hold right now plans to <UNK> route one twenty-eight from <UNK> to <UNK> <UNK> with <UNK> and	1 1 1 1 1 0 1 0 1 1 0 1 0 1 1 0 1 0
altman says it <UNK> to deny anyone <UNK> or not life	1 1 0 1 0 0 1 1 0 1 1
and apparently he	0 1 0
while bellotti declared himself clearly pro-choice silber described himself as morally opposed to abortion although he pledged to support pro-choice policies	0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 1 0 1 1 1
he named republican edward hennessy to head the state supreme judicial court	0 1 1 1 1 0 1 0 1 1 1 1
in april the sjc current leader edward hennessy reaches the mandatory retirement age of seventy and a successor is expected to be named in march it may be the most important appointment governor michael dukakis makes during the remainder of his administration	0 1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1
then blood was drawn from the inductees index finger and an image of the patriarca family saint was burned the new members allegedly said in italian quote as burns this saint so will burn my soul i want to enter alive into this organization and i will leave it dead	1 1 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 1 0 1 1 0 1 0 1 1 0 1 0 1 0 1 0 1 1 1 1 1 0 0 0 1 0 1
there <UNK> for example over what kind of <UNK> to establish with taiwan	0 1 0 1 0 1 1 0 1 0 1 0 1
frank bellotti whose outsider label has been questioned recently yesterday used the term independent and jack flood admitted he insider in that he knows the ins and outs of beacon hill but says he remained outside the main stream of lawmakers who are responsible for the current fiscal crisis	1 1 0 1 0 0 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1 1 0 1 1 1 1 0 1 0 0 1 0 1 1 0 0 1 1 1
if presentaj trends continue this year in massachusetts approximately fourteen thousand teenagers will become pregnant three of them are these students at saint margaret hospital alternative school for pregnant teens	1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 1 1 0 1 1 1 1 0 0 1 1
according to the document it would be morally	1 0 0 1 0 0 0 1
without additional revenues johnston says the public health department twenty million dollar aids prevention programs wo reach enough people	1 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 1 0 1
also comes as no surprise	1 1 0 1 1
with boston share <UNK> for public safety <UNK> <UNK> programs and educational reform	0 1 0 1 0 1 1 1 1 0 0 1 1
the <UNK> has until the end of the year to petition the us supreme court to hear the case	0 1 0 0 0 1 0 0 1 0 0 0 1 1 0 0 1 0 1
next month the superintendent of boston public schools is expected to put thumbs up or thumbs down on a proposal to establish school based health clinics	1 1 0 1 0 1 1 1 0 1 0 1 1 0 0 1 1 0 0 1 0 1 0 0 1 0
to compensate hospitals for federal medicare cutbacks	0 1 1 0 1 1 1
these claims are disputed by the head of the task force doctor deborah prothro-stith she says since students do use existing services school-based clinics would be an alternative rather than a duplication	1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1 1 0 0 1
margo melnicove reports	1 1 1
the former construction <UNK> <UNK> walked into a gang <UNK> near a roxbury housing project last august	0 1 1 0 1 1 0 0 1 1 0 0 1 1 0 0 1
where children were beaten for speaking native languages	0 1 0 1 0 1 1 1
others say easier availability of birth control for teenagers will make an alarming situation much worse the issue has already stirred heated debate in boston	1 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 1 1 1 0 0
woodworth an astrologer and psychic says she has been in touch with frans denghausen a longtime rockport artist who died three years ago	1 0 1 0 1 1 0 1 0 0 1 0 1 1 0 1 1 1 0 1 0 1 0
garon bresnick general counsel of the massachusetts homebuilders association says the effect would be to endanger developable land	1 1 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 1
the prison sentence for a second time offender has now doubled	0 1 1 0 0 1 0 1 0 1 1
then again in eighty two when he won the seat	1 1 0 1 1 0 0 1 0 0
a pilot project to set up such clinics in two to four boston middle and high schools was proposed last spring by the boston student human services collaborative	0 1 1 0 0 1 0 1 0 1 0 1 1 1 0 1 0 0 1 1 1 0 0 1 1 1 1 1
out of the state total illegal immigrant population of one hundred thousand	1 0 0 1 1 1 1 1 0 1 0 1
the legislation came complete with a message from the governor to those seeking a little too much comfort and joy this holiday season and beyond	0 1 0 1 0 0 1 0 0 1 0 0 0 0 1 1 1 1 0 1 0 1 1 0 1
what do you call a beaver who builds her dwelling	1 0 0 1 0 1 0 1 0 1
wanda ricurbee now with connecticut environmental protection department was an environmental lobbyist when ballaga was a legislator	1 1 1 0 1 1 1 0 0 0 1 1 1 1 0 0 1
the device is attached to a plastic wristband it looks like a watch it functions like an electronic probation officer	0 1 0 1 0 0 1 1 0 1 0 0 1 0 1 1 0 1 1 0
apparently the former harvard football player is a quitter but he and james shannon have so much in common	1 0 1 1 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1
lynn activist chip ford has yet to give a name to his committee but he already set its goal to repeal what is the most controversial clause in the safe roads act the per se clause which allows someone to be punished for drinking and driving	1 1 1 1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 1 0 0 1 1 1 0 0 1 1 0 0 0 1 0 1 1 0 1 0 1 0 1 0 1
if the state refuses however the <UNK> department could step in and allow the casino without state	0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 1 1
johnson wo let the outside world <UNK> charles	1 1 1 0 1 1 1 1
for wbur im margo melnicove	0 1 1 0 1
tarantino says because of people physiological differences the breathalizer will always be inaccurate	1 1 1 0 1 1 1 0 1 0 1 1 1
but state officials are convinced that a problem while they do say breathalizers are one hundred percent accurate they do say they are extremely reliable and if they err at all it on the conservative side the side favorable to the driver	0 1 0 1 1 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 1 1 0 0 1
but even if the roll back <UNK> they still say theyd rather see weld in the corner office than silber	0 1 0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 0 1
landry says the design of the machine on off switch caused a small war within the company	1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 0 1
the issue has already stirred heated debate in boston where it bound to surface again	0 1 0 1 0 1 1 0 1 0 0 1 0 0 1
william weld says he wants to <UNK> the <UNK> the democratic party has on massachusetts politics	1 1 1 0 1 0 1 0 1 0 1 1 1 0 1 1
these three young women like the idea of school-based health clinics if one had existed in their schools they say	1 1 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 1
then you still got to face dwi charges at a trial state officials say about a quarter of all those arrested for drunken driving are repeat offenders	0 0 1 0 0 1 1 0 0 0 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 1
as for those who say that taking away someone license based on the breathalizer results is tantamount to trial by machine state officials say that simply is so	1 0 1 0 1 0 1 0 1 1 1 0 0 1 1 0 1 0 1 0 1 1 0 1 1 1 0 1
has now doubled the law is also tougher for vehicular homicide and it cracks down on minors who drink and drive	0 0 1 0 1 0 1 0 0 0 1 0 0 1 1 0 1 0 1 0 1
he says research into what deters the drunken driver show	1 0 1 0 1 1 0 1 1 1
massachusetts got tough on drunken drivers years ago what going to make the difference this time around	1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0
will get those people off the road sooner	0 1 0 0 1 0 1 1
he named republican edward hennessy to head the state supreme judicial court	1 0 1 1 1 0 1 0 1 1 1 1
she <UNK> her message <UNK> in nineteen eighty six as connecticut republican candidate for governor	0 1 0 1 1 0 1 0 1 0 1 1 1 0 1
it due four to five million more once mister denghausen estate is settled	0 1 1 0 0 0 1 0 1 0 0 0 1
but the us tour of hill phantom began this year long after webber had established itself in new york	0 0 1 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1
if they think they can drink and drive and get away with it theyll try	0 0 1 0 0 1 0 1 0 0 1 0 0 0 1
students in the us do have other options	1 0 0 1 1 0 1 0
it up to each state to protect other rare species found within its borders	0 1 0 1 1 0 0 1 0 1 1 0 0 1
lincoln reputation as a town with a social conscience arises primarily from two traditions a commitment to land conservation that predates the environmental movement by several decades	1 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 0 1 1 0 1 0 1 0 0 1 1
holding the court system on the course he has set and plotting it future agenda wo be an easy job for his successor	1 0 1 0 0 0 1 1 0 1 0 1 0 1 1 1 0 0 1 1 0 0 1
was proposed last spring by the boston student human services collaborative	0 1 0 1 0 0 1 1 1 1 1
another possible choice is herbert wilkins a governor sargent appointee and next to hennessy the court most senior member	1 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 0 1 1
flynn says the commission comprised primarily of legal experts ill investigate procedures at the dcu including training and issuing of search ad arrest warrants	1 1 0 1 1 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 1 0 1 0
from bauhaus to your house the role of the industrial designer is becoming more important and apparent	1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 1
the bill would impose heavy fines for killing or selling any of the state rare species	0 1 0 1 1 1 0 1 0 1 1 0 0 1 1 1
task force member mary conroy who directs family life education at saint margarets was one of a few dissenting votes against the endorsement	1 0 1 1 1 0 1 1 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1
his top choice is rated by bar associations and grilled by the governor executive council	0 1 0 0 0 0 1 1 0 1 0 0 0 1 0
she and the father of her child are married and are planning for the future and even though she been sexually active since she was twelve she avoided unwanted pregnancies by using birth control pills that her mother helped her get at a local hospital	1 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 1 0 0 1 1 1 0 0 1 0 0 1 0 0 1 1
johnston says <UNK> prison	1 1 1 1
the state safe roads act is only a few days old but it already facing a challenge the man who directed the successful effort last election to get the mandatory seat belt law stripped from the law books is now vowing to try to repeal part of this law	0 1 1 1 1 0 1 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 1 0
springfield jail deputy superintendent ash says although it will allow some prisoners to be released a few months before their sentences are up concerns that may raise about public safety are not well founded	1 1 1 0 1 1 1 0 0 0 1 1 0 0 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 1 0 1 0 1
the shooting occurred the day after gilchrist was fired from his stockbroker job for poor sales	0 1 1 0 1 0 1 0 1 0 0 1 0 0 1 1
it a civil infraction and one	0 0 1 1 0 1
it may be the most important appointment governor michael dukakis makes during the remainder of his administration and one of the toughest	0 1 0 0 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1
william pedusca founded two successful companies then walked away	1 1 0 1 0 1 1 1 1
mcgovern <UNK> public hearings on the state fiscal nineteen ninety budget today with a <UNK> <UNK> to those planning to testify	1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1
kiley acknowledges it was the first rate hike in more than a decade but says these increases and a proposal to boost truck fees along the massachusetts turnpike by more than thirty percent	1 1 0 1 0 1 0 0 0 1 0 0 1 0 1 1 1 0 0 1 0 1 1 0 1 0 1 1 0 1 0 1 1
says weld will <UNK> to both <UNK> of the <UNK> before making a <UNK> but she does get that <UNK> from silber	0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1
doctor joseph curry <UNK> at cushing academy in <UNK> massachusetts is <UNK> responsible for the trend	1 1 1 1 0 1 1 0 1 0 0 1 1 0 0 1
nearly a year of <UNK> over the future of boston school superintendent laval wilson will likely end tonight as the school committee votes whether to <UNK> his contract	1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 1 1 0 0 1 0 1 1 0 1 0 1
despite the state massive budget deficit hennessy recently urged colleagues in the bar association not to retreat from these hard won gains	1 0 0 1 1 0 1 1 0 1 0 0 1 1 1 0 1 0 0 1 0 1
for wbur im margo melnicove	0 1 0 1 1
such supervision according to ash is a sensible cost effective alternative to incarceration	1 1 1 0 1 0 0 1 1 0 1 0 1
on a homophobic society that forces most gays	0 0 1 1 0 1 0 1
to survey <UNK> <UNK> <UNK> housing	0 1 1 1 0 1
director of the massachusetts civil liberties union john roberts	1 0 0 1 1 1 1 1 1
the law is also tougher for vehicular homicide and it cracks down on minors who drink and drive	0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 1 0 1
but dougherty has another theory he says the mayor just does want the contract funded	0 1 1 1 0 1 0 0 1 1 1 0 0 1 1
for wbur im margo melnicove	0 1 1 0 1
because it been shown to <UNK> against	0 1 0 1 0 1 0
under the new law the consequences of driving drunk will be swift and severe	1 0 0 1 0 1 0 1 1 0 0 1 1 1
frank won his fifth congressional term in nineteen eighty eight	1 1 0 1 1 1 0 1 0 1
for apollo outstanding common stock	1 1 1 1 1
but kahn says his police and street	0 1 1 1 1 0 1
because others object to their availability in schools on religious grounds	0 1 1 0 0 1 0 1 1 1 0
he says five gangs have joined forces in a mega-merger giving them more bang as well as more drugs and guns for the buck	1 1 1 1 0 1 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 0 0 1
they say the per se clause will get those people off the road sooner	0 0 0 0 0 1 0 0 1 0 1 0 0 1
without breaking down	1 1 1
or else businesses may be driven from the state	0 1 1 0 0 1 0 0 1
it called sensor and it was <UNK> yesterday around the world part of a nineteen country one hundred ten million dollar marketing campaign	1 1 1 0 0 0 1 1 1 0 1 0 0 0 1 1 0 1 1 1 0 1 0
and three hundred million dollars to restore crumbling court houses	0 1 1 1 1 0 1 1 1 0
mayor and krupnik plan to continue their research this year on the effects of <UNK> in the <UNK> of wheaton	1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1
the index compares complaints against an automaker with its market share	0 1 1 1 1 0 1 0 1 1 0
and farm labor camps required by law	0 1 1 0 1 0 1
connecticut does allow so-called las vegas nights which include roulette and black jack games to be run for charity	1 1 0 0 0 1 0 0 0 1 0 1 1 1 0 0 1 0 1
the justices said that the <UNK> of <UNK> must be <UNK> with other <UNK> such as law enforcement	0 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0
morgan not the only lincolnite who choosing words carefully	1 0 0 1 0 0 1 0 1
kassler says unlike the federal supreme court there no litmus test on particular issues that massachusetts high court nominees must pass	1 1 1 0 1 1 1 0 1 1 1 0 1 1 0 1 1 0 0 1 1
and the annual lemon survey by the massachusetts consumer affairs secretary indicates that several foreign cars are generating a disproportionate number of	1 0 1 1 0 0 0 1 1 1 0 1 0 1 1 1 0 1 0 1 0 0
the celtics are off until tomorrow night when they take on the <UNK> in atlanta	0 1 1 1 1 1 1 1 0 1 0 0 1 0 1
the other three associateaj justices were put on the bench by governor edward king and many lawyers say that despite dukakis promise to keep the judiciary above the political fray it unlikely dukakis will choose a king appointee to run the state highest court	0 1 0 0 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0 1 0 1 0 0 1 1 1
those on early release must check in with corrections officials fifty times a week according to ash who says about half the contacts for a select group will now be made by the computerized phone calls	0 0 1 1 0 1 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0 0 1 1 0
massachusetts may now have the toughest drunken driving law in the nation thanks to the safe roads act that became law this week	1 0 1 0 0 1 1 1 0 0 0 1 1 0 0 1 1 0 0 1 1 1 1
this week in cambridge industrial <UNK> from around the world <UNK> to talk about the science and the business of	1 1 0 1 1 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0
if present trends continue this year in massachusetts approximately fourteen thousand teenagers will become pregnant	0 1 1 1 1 0 0 1 1 1 1 1 1 1 1
when told of the endorsement silber said environmentalists picked the wrong man	0 1 0 0 1 1 1 1 0 0 1 1
when a computerized call is made to a former prisoner home phone that person answers by plugging in the device the wristband can be removed only by breaking its clasp and if that done the inmate is immediately returned to jail	0 0 1 1 0 1 0 0 1 1 0 1 1 0 1 0 1 1 0 0 0 1 0 0 0 1 0 1 1 1 0 0 1 1 0 1 0 1 1 0 1
even when theyre sober theyre more likely to run red lights and shun the seat belt	0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0
marshall says it would take about ten million dollars to <UNK> the building for glass making with six <UNK> operating round the <UNK> to <UNK> down <UNK> of asbestos <UNK> each day	1 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1
state law now requires public construction projects to set aside one percent of their budgets for art work	0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1
that would among other things dispense birth control devices	0 0 0 1 0 1 1 0 1
losing one license under the per se clause is not a criminal offense	1 1 1 0 0 0 1 0 0 1 0 1 1
when it comes to federal highway funds it use em or lose em massachusetts has two more years to <UNK> the funds	0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 1 1 0 0 1 0 0
she says similar fetal protection policies have been <UNK> down by other federal courts	0 1 1 1 1 0 0 0 1 1 0 1 0 1
the first ballot initiative <UNK> by bay	0 1 0 0 1 0 0
doctor jay julian chism director of the kennedy institute lead program at johns hopkins university has studied lead poisoning for some thirty five years	1 1 0 1 1 0 0 1 0 1 0 0 1 1 1 0 1 1 0 0 0 1 0 1
despite the state massive budget deficit hennessy recently urged colleagues in the bar association	1 0 0 1 1 1 1 1 1 1 0 0 1 0
he tries to read lips which is difficult at best and has his family and friends communicate with him in writing	0 1 0 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 0 1
but gilchrist lawyers <UNK> he is not <UNK> by reason of temporary	0 1 1 1 0 0 1 1 0 1 0 1
wbur margo melnicove reports	1 1 1 0
the aids action committee remain neutral during a more recent protest outside boston holy cross cathedral	0 1 1 0 0 1 0 0 0 1 1 0 1 0 1 0
university president <UNK> meyere makes that point with his own	1 1 1 1 1 1 0 1 0 0
and he says perhaps his pain spared someone else	0 0 1 1 1 1 1 0 1
defeated efforts to repeal key <UNK> of the universal health insurance law	1 0 0 1 1 1 0 0 1 1 0 0
found that the real difference between turbo tax and tax cut is the kind of help they give you	1 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1
john tarantino is a providence attorney who specializes in drunken driving cases	0 1 0 0 1 1 0 1 0 1 1 1
usually the jnc refers three nominees to the governor	1 0 1 0 1 1 0 0 1
ralph henksen is chief of the social and behavioral science section at the boston university school of public health	1 1 0 1 0 0 1 0 1 1 0 0 0 1 0 1 0 0 1
and his <UNK> chau fong wong work on <UNK> research at mit theyd like to continue their work in china but both spent years <UNK> in the chinese <UNK> during the cultural revolution	1 1 0 0 1 1 0 1 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 0
but critics of taxation by initiative petition say it the people duly elected representatives not the people themselves who should be writing the tax laws	0 1 0 1 0 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 0 1 0 1 0
as for those who say that taking away someone license based on the breathalizer results is tantamount to trial by machine state officials say that simply is so	1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 1 1
for wbur im margo melnicove	0 1 1 0 1
because he more preoccupied with the news headlines than with the legal merits	1 0 1 1 0 0 1 1 0 1 0 1 1
for wbur im margo melnicove	0 1 1 0 1
that the president will sign the document sunday but it unclear if bush will push hard for senate ratification	0 0 1 1 1 0 0 1 0 0 1 0 1 0 0 1 0 1 1
another sierra club spokeswoman	1 0 0 1
and to support programs that <UNK> racism	0 0 1 1 0 1 1
is confined to a few hundred inner-city kids	0 1 0 0 0 1 1 1
maurri says it makes no sense to disturb the material again	1 1 0 0 1 1 0 1 0 1 1
some fifteen hundred students <UNK> from the lincoln <UNK> to the chinese <UNK> <UNK> say there would have been more but many students <UNK> away <UNK> that their <UNK> in america could mean <UNK> of their families back home in china	0 1 1 1 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 1 0 1 1 0 1 1 0 0 1 0 1 1 0 1 0 0 1 0 1 0 1
next week some inmates released early from the hampton county jail in springfield	1 1 0 1 1 1 0 0 1 0 1 0 1
for wbur im margo melnicove	0 1 1 0 1
they are sixteen or seventeen years old	0 0 1 0 1 0 0
initially the program will involve only a handful of inmates	1 0 1 0 1 1 0 1 0 0
she says child-care should be a concern of businesses as well as families	1 0 1 0 1 0 1 0 1 0 1 0 0
digital equipment corporation now employs a hundred and twenty-eight thousand people in seventy-two countries thirty-four thousand workers are in massachusetts	1 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1 0 0 0 1
to allow aids patients access to experimental drugs to bring down the cost of azt the only approved aids drug and to expand insurance coverage for aids related treatment	0 1 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 0 0 1 1 1 0 1 0 1
if the motor vehicle homicide charge sticks and levy is convicted she faces one to fifteen years in prison	1 0 0 0 1 0 1 0 1 1 1 0 1 1 0 1 1 0 1
is legislative <UNK> for the <UNK> and <UNK> department	1 1 0 1 1 0 0 1 0
if the measure <UNK> the legislature <UNK> approval before this <UNK> <UNK> it will take at least a year to	1 0 1 1 0 0 1 1 1 0 0 1 0 0 1 0 1 0 1 0
and he says youd have to count as he puts it every pain in the neck group that drinks beer on a street corner	0 0 1 0 1 0 1 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0 1 0
the device is attached to a plastic wristband it looks like a watch it functions like an electronic probation officer	0 1 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 1 1 0
she and the father of her child are married and are planning for the future and even though she been sexually active since she was twelve she avoided unwanted pregnancies by using birth control pills that her mother helped her get at a local hospital	1 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 1
police say elizabeth levy was driving fifty miles an hour in a thirty mile zone around midnight on july fifteenth	1 1 1 1 0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 1
that the roots of these problems dig deep into society	0 0 1 0 1 0 0 1 0 1
there an accident in boxborough on route four ninety-five southbound by route one eleven expect trouble in that area	0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 1 0 1 0
quincy based arbella mutual liability can now take over american mutual forty thousand car and home owner policies	1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 0 1
the state supreme court today asked superior court judge charles graveau to <UNK> his <UNK> of the case	0 1 1 0 1 0 1 0 1 1 1 0 1 0 1 0 0 1
and who known as an abortion rights advocate may be pursuing the case	0 0 1 0 0 1 1 1 0 0 1 0 1
a <UNK> if youre a <UNK> user experts say the only real game in town is a tax <UNK> program called <UNK> by soft view	1 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0
where wages of thirteen dollars an hour and up	0 1 0 1 1 0 1 0 1
has announced it buying massachusetts based apollo computer in an effort to move into the work <UNK> market	1 1 0 1 0 1 1 1 1 1 0 0 1 0 1 0 0 1
the dukakis administration wants to increase the eleven-cent-a-gallon gas tax one of the lowest in the nation to seventeen cents immediately then to twenty-one cents over a two year period making it one of the highest in the country	0 1 1 1 0 1 0 1 1 0 1 0 0 1 0 0 0 0 1 1 1 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 0 1
the crime over and over	1 1 0 1 1
maintains that certain blood lead levels while safe for adults cause birth defects if passed through the placenta to a fetus	1 0 1 0 0 1 0 1 0 1 1 1 0 0 1 0 0 1 0 0 1
what going to make the difference this time around	0 1 0 0 0 1 1 0 0
his top choice is rated by bar associations	0 1 1 0 1 0 1 0
and harshbarger says anyone who kills a viable fetus by driving drunk	0 1 1 1 0 1 0 1 1 0 1 1
problems associated with the proposal to set up health clinics in schools are also expected to multiply if superintendent of schools laval wilson goes along with the idea next month	1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1
and virginia green says in her case the policy is infuriating shed had her children before she began working at johnson controls	0 1 1 0 0 1 0 0 1 0 1 0 1 0 1 1 0 0 1 0 0 1
the phoenix report on gangs <UNK> says wilkerson	0 1 0 0 1 1 0 1
